calendar_commit_frequency,avg_commit_size_norm,burst_concentration_ratio,commit_coefficient_variation,generic_message_ratio,pr_rejection_rate,language_diversity_norm,skill_mismatch,audio_resume_mismatch,rule_score,label
0.269048,0.254269,0.221000,0.124000,0.050000,0.448000,0.833333,0.266672,0.172753,0.000000,0
0.048426,0.055558,0.220000,1.000000,0.150000,0.456000,0.666667,0.283921,0.360284,0.000000,0
0.422535,0.202811,0.180000,0.107000,0.050000,0.487000,0.833333,0.142705,0.100790,0.000000,0
0.004225,0.136497,0.267000,1.000000,0.350000,0.327000,0.500000,0.230416,0.449478,0.000000,0
0.412245,0.126174,0.188000,0.124600,0.300000,0.184000,0.500000,0.367026,0.335700,0.000000,0
0.222556,0.328280,0.220000,0.141800,0.200000,0.087000,0.833333,0.352911,0.302390,0.000000,0
0.141860,0.366211,0.186000,0.151800,0.350000,0.241000,0.500000,0.034499,0.346677,0.000000,0
0.230769,0.148325,0.211000,0.137200,0.350000,0.309000,0.833333,0.231365,0.201232,0.000000,0
0.566038,0.182445,0.160000,0.082000,0.350000,0.360000,0.500000,0.316957,0.379702,0.000000,0
0.005733,0.218257,0.288000,1.000000,0.450000,0.085000,0.500000,0.227646,0.114795,0.000000,0
0.181633,0.230863,0.210000,0.136000,0.150000,0.086000,1.000000,0.345575,0.051591,0.000000,0
0.008741,0.200820,0.298000,1.000000,0.400000,0.000000,0.666667,0.411946,0.199779,0.000000,0
0.119048,0.118764,0.904000,1.000000,0.250000,0.000000,1.000000,0.245195,0.431326,0.275000,0
0.016549,0.116909,0.160000,1.000000,0.400000,0.311000,0.333333,0.281278,0.047104,0.000000,0
0.047835,0.231173,0.112000,1.000000,0.500000,0.010000,0.500000,0.255880,0.234667,0.000000,0
0.013993,0.274445,0.138000,1.000000,0.500000,0.000000,0.500000,0.486391,0.198541,0.000000,0
0.052137,0.184458,0.238000,0.829600,0.600000,0.392000,0.833333,0.185135,0.189132,0.000000,0
0.436559,0.377887,0.197000,0.113400,0.600000,0.310000,0.333333,0.043680,0.460319,0.000000,0
0.015254,0.084902,0.210000,1.000000,0.200000,0.065000,0.666667,0.238582,0.171231,0.000000,0
0.207500,0.477202,1.000000,1.000000,0.750000,0.000000,0.333333,0.484557,0.281858,0.550000,1
0.027606,0.204998,0.234000,1.000000,0.400000,0.157000,1.000000,0.240770,0.113730,0.000000,0
0.231111,0.317932,0.971000,1.000000,0.200000,0.261000,0.833333,0.318859,0.325443,0.327000,0
0.558696,0.185450,0.171000,0.081000,0.200000,0.276000,0.666667,0.365766,0.431941,0.000000,0
0.145679,0.183439,0.220000,0.186800,0.050000,0.264000,1.000000,0.261284,0.143512,0.000000,0
0.075000,0.285553,0.803000,1.000000,0.300000,0.251000,0.500000,0.115587,0.264434,0.197000,0
0.190476,0.063123,0.190000,0.141600,0.550000,0.000000,1.000000,0.244983,0.301637,0.000000,0
0.015235,0.581279,0.275000,1.000000,0.450000,0.298000,0.333333,0.278940,0.239208,0.000000,0
0.030442,0.218235,0.124000,1.000000,0.500000,0.366000,1.000000,0.225095,0.417117,0.000000,0
0.152222,0.190942,0.606000,0.974200,0.350000,0.454000,0.166667,0.740633,0.531881,0.044000,1
0.265060,0.538430,0.209000,0.121400,0.150000,0.228000,0.333333,0.283911,0.176973,0.000000,0
0.388050,0.290515,0.201000,0.116200,0.400000,0.223000,1.000000,0.189886,0.234796,0.000000,0
0.190698,0.225174,0.585000,0.853400,0.150000,0.125000,0.833333,0.077508,0.073026,0.027000,0
0.003186,0.263396,0.615000,1.000000,0.150000,0.000000,0.500000,0.112544,0.266082,0.051000,0
0.228000,0.010000,0.211000,0.168400,0.150000,0.242000,0.500000,0.169754,0.092992,0.000000,0
0.016129,1.000000,0.400000,0.839000,0.250000,0.519000,0.333333,0.394417,0.755574,0.450000,1
0.476744,0.199454,0.166000,0.140400,0.100000,0.269000,0.666667,0.359020,0.187407,0.000000,0
0.283871,0.126763,0.197000,0.134800,0.250000,0.238000,0.333333,0.221492,0.369108,0.000000,0
0.316854,0.205734,0.174000,0.119000,0.450000,0.041000,0.833333,0.119158,0.050757,0.000000,0
0.355000,0.336764,0.190000,0.103400,0.150000,0.109000,0.666667,0.126692,0.092816,0.000000,0
0.015528,0.535239,0.360000,1.000000,0.250000,0.374000,0.333333,0.267364,0.388471,0.000000,0
0.010775,0.029709,0.270000,1.000000,0.100000,0.064000,0.500000,0.223973,0.088317,0.000000,0
0.485246,0.214810,0.186000,0.103600,0.250000,0.000000,0.500000,0.372304,0.342674,0.000000,0
0.025316,0.326176,0.183000,1.000000,0.150000,0.240000,0.333333,0.040681,0.201587,0.000000,0
0.029630,0.286915,0.844000,1.000000,0.250000,0.407000,1.000000,0.066652,0.235832,0.229000,0
0.557042,0.141702,0.174000,0.081600,0.100000,0.197000,0.833333,0.026244,0.275406,0.000000,0
0.409353,0.110215,0.185000,0.112400,0.600000,0.379000,0.666667,0.364043,0.065558,0.000000,0
0.157746,0.088169,0.232000,0.169200,0.500000,0.122000,1.000000,0.195672,0.156166,0.000000,0
0.030662,0.067028,0.250000,1.000000,0.300000,0.258000,1.000000,0.181462,0.104485,0.000000,0
0.325610,0.010000,0.180000,0.131200,0.450000,0.268000,0.500000,0.083720,0.137691,0.000000,0
0.197101,1.000000,0.596000,1.000000,0.350000,0.711000,0.166667,0.371274,0.398884,0.186000,1
0.104587,0.216727,0.149000,0.661200,0.550000,0.127000,0.333333,0.383672,0.102743,0.000000,0
0.015066,0.102814,0.138000,1.000000,0.050000,0.232000,0.500000,0.326501,0.071639,0.000000,0
0.273770,0.202431,0.204000,0.139400,0.200000,0.000000,1.000000,0.334625,0.261416,0.000000,0
0.471111,0.192550,0.184000,0.124600,0.100000,0.113000,0.333333,0.254157,0.188546,0.000000,0
0.564331,0.280822,0.169000,0.101000,0.050000,0.151000,0.666667,0.200711,0.231360,0.000000,0
0.031122,0.072949,0.155000,1.000000,0.100000,0.000000,1.000000,0.246506,0.139432,0.000000,0
0.448101,0.388139,0.178000,0.124000,0.150000,0.180000,0.500000,0.088430,0.097326,0.000000,0
0.020455,1.000000,0.333000,0.678000,0.250000,0.000000,0.500000,0.420242,0.327716,0.300000,1
0.362069,0.532595,0.533000,1.000000,0.250000,0.250000,0.666667,0.057451,0.315840,0.000000,0
0.157143,0.109866,0.609000,1.000000,0.400000,0.000000,0.333333,0.118566,0.093354,0.046000,0
0.416346,0.084674,0.176000,0.090400,0.200000,0.209000,0.333333,0.293204,0.205715,0.000000,0
0.021575,0.246457,0.183000,1.000000,0.050000,0.066000,0.666667,0.124894,0.051667,0.000000,0
0.232292,0.338868,0.206000,0.144200,0.450000,0.397000,1.000000,0.203287,0.153891,0.000000,0
0.047196,0.063802,0.208000,1.000000,0.400000,0.283000,0.833333,0.227362,0.094441,0.000000,0
0.146809,0.492490,0.812000,1.000000,0.450000,0.127000,0.833333,0.116993,0.486657,0.204000,0
0.017993,0.204570,0.269000,1.000000,0.100000,0.165000,0.500000,0.469040,0.343301,0.000000,0
0.007934,0.215806,0.362000,1.000000,0.250000,0.282000,0.833333,0.082836,0.281599,0.000000,0
0.205405,0.299629,1.000000,1.000000,0.600000,0.423000,0.333333,0.161643,0.252628,0.350000,1
0.288976,0.208396,0.196000,0.126000,0.250000,0.000000,1.000000,0.246683,0.207863,0.000000,0
0.039627,0.112629,0.209000,1.000000,0.150000,0.255000,0.333333,0.392686,0.065398,0.000000,0
0.057426,0.383541,1.000000,1.000000,0.500000,0.417000,0.333333,0.539576,0.542193,0.350000,1
0.435032,0.199345,0.187000,0.105200,0.200000,0.449000,0.666667,0.267309,0.501633,0.000000,0
0.296250,0.416826,0.565000,1.000000,0.600000,0.000000,0.333333,0.514711,0.411393,0.012000,1
0.035647,0.236216,0.159000,1.000000,0.350000,0.311000,0.500000,0.690168,0.224913,0.000000,0
0.192857,0.267534,0.204000,0.142200,0.200000,0.325000,0.833333,0.195089,0.295047,0.000000,0
0.575000,0.111096,0.162000,0.081600,0.100000,0.011000,0.500000,0.316294,0.119740,0.000000,0
0.455639,0.189249,0.180000,0.089200,0.450000,0.314000,0.833333,0.048323,0.215376,0.000000,0
0.008705,0.317817,0.244000,1.000000,0.400000,0.378000,0.333333,0.182839,0.239155,0.000000,0
0.128846,0.180802,0.627000,1.000000,0.550000,0.325000,0.500000,0.118515,0.081267,0.060000,0
0.438356,0.168687,0.194000,0.124000,0.450000,0.001000,1.000000,0.046139,0.468404,0.000000,0
0.486014,0.178066,0.207000,0.119200,0.200000,0.189000,0.666667,0.210346,0.109793,0.000000,0
0.034328,0.281149,0.185000,1.000000,0.400000,0.319000,0.833333,0.370814,0.031830,0.000000,0
0.220000,1.000000,0.636000,0.898800,0.300000,0.653000,0.333333,0.270757,0.373080,0.217000,1
0.026275,0.010000,0.179000,1.000000,0.400000,0.123000,0.666667,0.440289,0.421083,0.000000,0
0.008612,0.254567,0.222000,1.000000,0.100000,0.531000,0.333333,0.191527,0.064505,0.150000,0
0.113866,0.114190,0.162000,0.716000,0.400000,0.075000,0.333333,0.127585,0.498315,0.000000,0
0.437349,0.280845,0.185000,0.094000,0.100000,0.000000,0.833333,0.142469,0.010778,0.000000,0
0.538514,0.010000,0.189000,0.086600,0.500000,0.231000,0.500000,0.164113,0.269844,0.000000,0
0.007810,0.084252,0.180000,1.000000,0.250000,0.000000,0.666667,0.195759,0.069757,0.000000,0
0.111881,0.397577,0.540000,0.904000,0.700000,0.000000,0.166667,0.370551,0.431431,0.200000,1
0.005357,1.000000,0.667000,1.000000,0.500000,0.598000,0.166667,0.325699,0.567630,0.450000,1
0.183333,0.228733,0.682000,1.000000,0.450000,0.133000,1.000000,0.206140,0.110678,0.103000,0
0.428261,0.206816,0.186000,0.101800,0.100000,0.245000,0.500000,0.544421,0.005588,0.000000,0
0.236782,0.725899,0.689000,1.000000,0.300000,0.544000,0.166667,0.524820,0.286396,0.258000,1
0.008186,0.275452,0.568000,1.000000,0.000000,0.000000,0.833333,0.334295,0.097561,0.014000,0
0.227119,0.172704,0.642000,1.000000,0.100000,0.586000,0.666667,0.293976,0.072374,0.222000,0
0.422500,0.208350,0.195000,0.105600,0.200000,0.000000,0.666667,0.098274,0.272569,0.000000,0
0.014501,0.156532,0.216000,1.000000,0.350000,0.210000,0.500000,0.378473,0.469961,0.000000,0
0.532584,0.195244,0.171000,0.103000,0.300000,0.415000,0.666667,0.156177,0.260309,0.000000,0
0.192500,0.371645,0.208000,0.165000,0.100000,0.416000,0.500000,0.192314,0.297461,0.000000,0
0.021527,0.220095,0.217000,1.000000,0.150000,0.122000,0.666667,0.213424,0.358201,0.000000,0
0.399351,0.199026,0.190000,0.110800,0.250000,0.645000,0.500000,0.218280,0.219743,0.150000,0
0.036647,0.128959,0.215000,1.000000,0.450000,0.000000,1.000000,0.147706,0.029839,0.000000,0
0.384000,0.268185,0.190000,0.096000,0.500000,0.000000,0.500000,0.582041,0.503039,0.000000,1
0.337500,0.076165,0.179000,0.111800,0.150000,0.238000,0.500000,0.334700,0.134563,0.000000,0
0.053535,0.346452,0.717000,1.000000,0.400000,0.139000,0.833333,0.190145,0.240368,0.130000,0
0.052231,0.222021,0.171000,1.000000,0.300000,0.360000,0.333333,0.207586,0.127683,0.000000,0
0.031707,1.000000,0.308000,0.614200,0.550000,0.000000,0.166667,0.461668,0.692282,0.300000,1
0.044545,0.108316,0.259000,1.000000,0.300000,0.105000,0.666667,0.072454,0.245452,0.000000,0
0.458065,0.085517,0.958000,1.000000,0.450000,0.022000,0.500000,0.255791,0.203448,0.317000,0
0.453623,0.348824,0.182000,0.085800,0.300000,0.235000,0.333333,0.082080,0.081143,0.000000,0
0.056658,0.065951,0.230000,1.000000,0.100000,0.309000,0.333333,0.315280,0.263766,0.000000,0
0.026073,0.406187,0.197000,1.000000,0.200000,0.000000,1.000000,0.085265,0.222614,0.000000,0
0.253600,0.210922,0.211000,0.139400,0.250000,0.292000,1.000000,0.092078,0.408554,0.000000,0
0.012706,0.346741,0.208000,1.000000,0.200000,0.065000,0.500000,0.085843,0.069101,0.000000,0
0.308475,0.229100,0.184000,0.108600,0.100000,0.000000,1.000000,0.106511,0.391507,0.000000,0
0.091398,0.292212,0.882000,1.000000,0.200000,0.230000,0.666667,0.202679,0.110959,0.258000,0
0.197647,0.236026,0.536000,1.000000,0.600000,0.022000,0.500000,0.505587,0.303357,0.000000,0
0.237143,0.056150,0.534000,1.000000,0.500000,0.402000,0.833333,0.224068,0.060384,0.000000,0
0.180952,0.164251,0.779000,1.000000,0.150000,0.162000,1.000000,0.269331,0.096877,0.178000,0
0.343966,0.207690,0.193000,0.111000,0.700000,0.153000,0.666667,0.296762,0.200473,0.200000,0
0.482558,0.010000,0.176000,0.095200,0.350000,0.299000,0.500000,0.229699,0.050507,0.000000,0
0.269481,0.211678,0.200000,0.132200,0.350000,0.394000,0.666667,0.356967,0.827548,0.000000,0
0.200000,0.020000,0.218000,0.149000,0.400000,0.335000,0.500000,0.385136,0.656799,0.000000,1
0.175472,0.325871,0.226000,0.134600,0.650000,0.000000,0.166667,0.577648,0.596232,0.200000,1
0.139604,0.332766,0.227000,0.165200,0.300000,0.530000,1.000000,0.422215,0.138315,0.150000,0
0.012416,0.304320,0.293000,1.000000,0.350000,0.489000,0.833333,0.268794,0.150354,0.000000,0
0.505645,0.374939,0.175000,0.094800,0.150000,0.157000,0.666667,0.037139,0.206351,0.000000,0
0.128319,0.954767,1.000000,1.000000,0.750000,0.913000,0.333333,0.730205,0.466999,0.700000,1
0.046463,0.297528,0.160000,1.000000,0.250000,0.000000,0.666667,0.182411,0.288634,0.000000,0
0.257576,0.363117,0.206000,0.135800,0.200000,0.006000,0.333333,0.072209,0.290834,0.000000,0
0.216667,0.225613,0.212000,0.143200,0.100000,0.290000,0.833333,0.442969,0.265995,0.000000,0
0.573529,0.155984,0.162000,0.089400,0.200000,0.007000,0.833333,0.265233,0.031320,0.000000,0
0.206897,0.205168,0.212000,0.133600,0.050000,0.344000,1.000000,0.319604,0.339154,0.000000,0
0.037530,0.173108,0.158000,1.000000,0.400000,0.000000,0.333333,0.434443,0.705390,0.000000,0
0.318493,0.307710,0.202000,0.134800,0.450000,0.094000,1.000000,0.395063,0.204081,0.000000,0
0.402632,0.180565,0.196000,0.099600,0.200000,0.116000,1.000000,0.294934,0.112356,0.000000,0
0.285714,0.086266,0.750000,1.000000,0.500000,0.115000,0.500000,0.153580,0.146097,0.156000,0
0.345714,0.010000,0.190000,0.131800,0.550000,0.000000,0.500000,0.084909,0.129772,0.000000,0
0.024954,0.268768,0.263000,1.000000,0.450000,0.000000,0.666667,0.340178,0.165231,0.000000,0
0.082182,0.235661,0.204000,0.897600,0.250000,0.277000,1.000000,0.377189,0.033710,0.000000,0
0.038730,0.324625,0.156000,1.000000,0.250000,0.144000,1.000000,0.218503,0.212113,0.000000,0
0.108081,0.031773,0.654000,1.000000,0.200000,0.199000,1.000000,0.127293,0.127975,0.081000,0
0.177778,0.382609,1.000000,1.000000,0.550000,0.757000,0.333333,0.436710,0.504411,0.500000,1
0.190826,0.138503,0.226000,0.141000,0.250000,0.186000,0.666667,0.035333,0.203735,0.000000,0
0.017288,0.010000,0.157000,1.000000,0.250000,0.526000,0.833333,0.063133,0.251982,0.150000,0
0.497619,0.121074,0.194000,0.111200,0.650000,0.143000,0.666667,0.068970,0.296859,0.200000,0
0.131193,0.139118,0.622000,1.000000,0.350000,0.010000,0.333333,0.258403,0.543399,0.056000,0
0.160938,0.284594,0.175000,0.175200,0.750000,0.000000,0.833333,0.249160,0.156731,0.200000,0
0.431169,0.633182,0.536000,1.000000,0.600000,0.000000,0.333333,0.759091,0.627783,0.000000,1
0.456061,0.423429,0.193000,0.105600,0.300000,0.212000,0.666667,0.122663,0.423592,0.000000,0
0.130909,0.537469,0.556000,0.691200,0.350000,0.507000,0.333333,0.369705,0.066110,0.155000,1
0.465217,0.280729,0.187000,0.098800,0.150000,0.374000,0.666667,0.127770,0.062091,0.000000,0
0.076190,0.158142,0.812000,1.000000,0.700000,0.144000,0.333333,0.097715,0.503928,0.404000,0
0.346552,0.404008,0.627000,1.000000,0.350000,0.211000,0.500000,0.046127,0.332335,0.060000,0
0.257143,0.849451,0.480000,1.000000,0.500000,0.942000,0.333333,0.433103,0.499880,0.150000,1
0.561688,0.398949,0.169000,0.095600,0.100000,0.364000,0.500000,0.187646,0.239259,0.000000,0
0.008209,0.140375,0.273000,1.000000,0.100000,0.248000,0.333333,0.167534,0.164997,0.000000,0
0.323932,0.069687,0.187000,0.110800,0.050000,0.000000,0.666667,0.340745,0.128838,0.000000,0
0.332258,0.277307,0.214000,0.142200,0.250000,0.227000,0.833333,0.094073,0.144612,0.000000,0
0.407317,0.137190,0.186000,0.120800,0.150000,0.276000,0.500000,0.213453,0.166806,0.000000,0
0.255102,0.217802,0.213000,0.145800,0.350000,0.106000,0.333333,0.428593,0.283859,0.000000,0
0.200000,0.245150,0.182000,0.146600,0.050000,0.238000,0.333333,0.558151,0.381293,0.000000,0
0.067647,0.131047,0.696000,1.000000,0.550000,0.177000,0.500000,0.050553,0.206288,0.114000,0
0.267742,0.159841,0.711000,0.730200,0.350000,0.585000,0.166667,0.504264,0.340150,0.275000,1
0.012500,1.000000,0.400000,1.000000,0.200000,0.699000,0.500000,0.140400,0.435521,0.450000,1
0.068392,0.251227,0.223000,0.969000,0.050000,0.383000,0.333333,0.130748,0.022476,0.000000,0
0.042748,0.242951,0.241000,1.000000,0.050000,0.226000,1.000000,0.220281,0.446069,0.000000,0
0.384821,0.139076,0.183000,0.115600,0.200000,0.355000,0.333333,0.231992,0.054164,0.000000,0
0.487500,0.154939,0.162000,0.107200,0.300000,0.190000,0.666667,0.106787,0.144989,0.000000,0
0.297590,0.081253,0.559000,1.000000,0.550000,0.000000,0.666667,0.365300,0.141634,0.007000,0
0.573611,0.151525,0.191000,0.098000,0.200000,0.000000,1.000000,0.349801,0.319128,0.000000,0
0.416154,0.024071,0.183000,0.114000,0.400000,0.000000,0.333333,0.241598,0.023841,0.000000,0
0.051880,0.264245,0.109000,0.897000,0.100000,0.074000,0.333333,0.296625,0.081938,0.000000,0
0.141237,0.015644,0.584000,1.000000,0.250000,0.386000,0.666667,0.113214,0.111964,0.026000,0
0.480000,0.139725,0.199000,0.126800,0.100000,0.163000,1.000000,0.152247,0.352732,0.000000,0
0.249558,0.187832,0.199000,0.127200,0.200000,0.563000,0.500000,0.608302,0.588102,0.150000,1
0.280769,0.104172,0.527000,0.944400,0.150000,0.019000,0.666667,0.213959,0.198549,0.000000,0
0.128070,0.211784,0.945000,1.000000,0.250000,0.152000,1.000000,0.268617,0.034822,0.307000,0
0.404636,0.255372,0.180000,0.096600,0.050000,0.000000,0.500000,0.414489,0.144959,0.000000,0
0.144928,0.403343,0.590000,1.000000,0.050000,0.359000,0.833333,0.171700,0.507315,0.031000,0
0.156863,0.202697,0.200000,0.199200,0.100000,0.059000,0.333333,0.389792,0.469290,0.000000,0
0.122222,0.367563,0.216000,0.173000,0.550000,0.713000,0.166667,0.431355,0.228205,0.150000,1
0.303378,0.092179,0.200000,0.115000,0.150000,0.000000,0.333333,0.354049,0.367420,0.000000,0
0.275556,0.341696,0.194000,0.133600,0.250000,0.274000,0.500000,0.394279,0.056341,0.000000,0
0.518797,0.139338,0.171000,0.089400,0.300000,0.110000,0.833333,0.245983,0.089901,0.000000,0
0.448000,0.184144,0.210000,0.146800,0.300000,0.196000,0.666667,0.086598,0.173561,0.000000,0
0.481667,0.127250,0.211000,0.118200,0.250000,0.063000,0.666667,0.157602,0.519690,0.000000,0
0.461176,0.069505,0.194000,0.110800,0.050000,0.234000,1.000000,0.173975,0.216118,0.000000,0
0.272340,0.318120,0.195000,0.129200,0.050000,0.230000,0.666667,0.062214,0.088897,0.000000,0
0.114286,0.245258,0.950000,1.000000,0.200000,0.474000,0.333333,0.452320,0.228451,0.311000,0
0.134259,0.291472,0.648000,1.000000,0.800000,0.000000,0.333333,0.861317,0.653843,0.276000,1
0.220000,0.377200,0.894000,0.961400,0.100000,0.223000,0.333333,0.203094,0.096270,0.268000,0
0.019575,0.293796,0.139000,1.000000,0.050000,0.356000,0.666667,0.184328,0.265198,0.000000,0
0.431429,0.253494,0.171000,0.093800,0.200000,0.305000,0.500000,0.279246,0.044907,0.000000,0
0.422727,0.425774,0.495000,0.891200,0.100000,0.097000,1.000000,0.377343,0.380874,0.000000,0
0.417834,0.387782,0.181000,0.096800,0.250000,0.282000,0.500000,0.444452,0.438938,0.000000,0
0.073636,0.074482,0.519000,1.000000,0.300000,0.316000,1.000000,0.071123,0.124021,0.000000,0
0.250000,0.173538,0.487000,0.896400,0.350000,0.092000,0.666667,0.114109,0.225902,0.000000,0
0.553913,0.086329,0.195000,0.094400,0.300000,0.191000,0.500000,0.276475,0.108517,0.000000,0
0.110909,0.285652,0.197000,0.192000,0.250000,0.949000,0.500000,0.669082,0.399210,0.150000,1
0.368085,0.119135,0.173000,0.115000,0.400000,0.130000,0.666667,0.224898,0.170641,0.000000,0
0.397959,0.220664,0.195000,0.152800,0.050000,0.369000,0.500000,0.112787,0.175523,0.000000,0
0.233333,0.314470,0.896000,1.000000,0.200000,0.405000,0.333333,0.066166,0.472941,0.269000,0
0.317197,0.290276,0.199000,0.127200,0.150000,0.273000,0.500000,0.117596,0.362985,0.000000,0
0.022568,0.187600,0.124000,1.000000,0.050000,0.108000,0.500000,0.242332,0.205834,0.000000,0
0.404286,0.042391,0.205000,0.105200,0.400000,0.391000,0.500000,0.093556,0.311751,0.000000,0
0.015795,0.185925,0.275000,1.000000,0.150000,0.198000,0.833333,0.206512,0.470288,0.000000,0
0.387500,0.381449,0.208000,0.121400,0.450000,0.013000,0.833333,0.243801,0.143541,0.000000,0
0.435185,0.210233,0.157000,0.142600,0.450000,0.095000,0.833333,0.242582,0.204034,0.000000,0
0.390196,0.184820,0.462000,0.908600,0.450000,0.000000,0.333333,0.248277,0.528723,0.000000,0
0.038083,0.017917,0.143000,1.000000,0.250000,0.000000,0.833333,0.094506,0.083125,0.000000,0
0.348148,0.354021,0.191000,0.107800,0.250000,0.020000,0.500000,0.072574,0.189919,0.000000,0
0.379381,0.497756,0.201000,0.103800,0.400000,0.375000,0.333333,0.507088,0.666453,0.000000,1
0.270000,0.208653,0.532000,1.000000,0.200000,0.229000,0.833333,0.293742,0.581938,0.000000,0
0.305051,0.266954,0.199000,0.128600,0.350000,0.238000,1.000000,0.206955,0.352506,0.000000,0
0.226582,0.291208,0.207000,0.136000,0.250000,0.000000,0.333333,0.203237,0.359867,0.000000,0
0.212903,0.335866,0.227000,0.164800,0.250000,0.123000,0.666667,0.138875,0.100174,0.000000,0
0.135211,0.222839,0.260000,0.216600,0.050000,0.174000,0.333333,0.148327,0.119598,0.000000,0
0.260000,0.010000,0.215000,0.156200,0.250000,0.077000,1.000000,0.398995,0.067117,0.000000,0
0.315385,0.103088,0.585000,1.000000,0.300000,0.000000,0.500000,0.433045,0.149100,0.027000,0
0.268750,0.338535,0.209000,0.149800,0.300000,0.253000,0.666667,0.185147,0.194312,0.000000,0
0.411765,0.236930,0.189000,0.094800,0.400000,0.000000,0.333333,0.322429,0.170505,0.000000,0
0.502190,0.088652,0.185000,0.099000,0.350000,0.200000,0.833333,0.241764,0.051808,0.000000,0
0.022237,0.264588,0.133000,1.000000,0.200000,0.215000,0.666667,0.146472,0.343518,0.000000,0
0.602632,0.442572,0.184000,0.092200,0.250000,0.000000,0.666667,0.155117,0.313099,0.000000,0
0.365753,0.160313,0.187000,0.102800,0.200000,0.409000,0.333333,0.289829,0.306681,0.000000,0
0.116667,0.878888,1.000000,1.000000,0.400000,0.589000,0.333333,0.322891,0.558209,0.500000,1
0.261392,0.127280,0.206000,0.130800,0.600000,0.100000,0.500000,0.131778,0.322419,0.000000,0
0.268605,0.300074,0.208000,0.152800,0.100000,0.018000,1.000000,0.094541,0.066685,0.000000,0
0.511852,0.051423,0.177000,0.091200,0.150000,0.487000,0.333333,0.456983,0.267547,0.000000,0
0.244068,0.156866,0.222000,0.145800,0.250000,0.210000,0.833333,0.107442,0.099590,0.000000,0
0.005000,1.000000,0.750000,1.000000,0.400000,0.992000,0.500000,0.687633,0.424907,0.450000,1
0.225714,0.644537,0.614000,0.866000,0.600000,0.584000,0.333333,0.675706,0.630211,0.200000,1
0.120721,0.642772,0.567000,1.000000,0.350000,0.100000,0.166667,0.689277,0.440492,0.013000,1
0.287097,0.307318,0.225000,0.147400,0.400000,0.271000,0.666667,0.027747,0.428695,0.000000,0
0.291045,0.364521,0.215000,0.149200,0.050000,0.287000,0.333333,0.144909,0.140267,0.000000,0
0.307500,0.133047,0.927000,1.000000,0.200000,0.342000,1.000000,0.221348,0.085683,0.293000,0
0.513636,0.220855,0.177000,0.093400,0.350000,0.046000,0.666667,0.054918,0.068050,0.000000,0
0.532450,0.020221,0.172000,0.089200,0.150000,0.000000,1.000000,0.049546,0.261380,0.000000,0
0.172174,0.361583,0.707000,1.000000,0.100000,0.797000,0.500000,0.776096,0.305609,0.272000,1
0.530159,0.358281,0.174000,0.107200,0.400000,0.223000,0.833333,0.128969,0.237744,0.000000,0
0.033811,0.150898,0.225000,1.000000,0.350000,0.304000,0.666667,0.238558,0.320709,0.000000,0
0.444118,0.271479,0.927000,1.000000,0.400000,0.352000,0.666667,0.179567,0.252491,0.293000,0
0.055670,0.155659,0.154000,1.000000,0.400000,0.125000,0.833333,0.338046,0.277651,0.000000,0
0.239344,0.153605,0.233000,0.156800,0.300000,0.252000,0.500000,0.410350,0.333940,0.000000,0
0.267442,0.422417,0.217000,0.125600,0.250000,0.364000,0.666667,0.052387,0.053097,0.000000,0
0.030642,0.078350,0.141000,1.000000,0.200000,0.141000,0.833333,0.115003,0.385259,0.000000,0
0.269925,0.116870,0.214000,0.127200,0.300000,0.179000,0.500000,0.290398,0.269642,0.000000,0
0.019048,0.250499,0.237000,1.000000,0.200000,0.280000,0.500000,0.120783,0.277844,0.000000,0
0.035714,0.110352,0.290000,1.000000,0.300000,0.403000,0.833333,0.329143,0.085823,0.000000,0
0.330579,0.279468,0.203000,0.127000,0.050000,0.000000,1.000000,0.127244,0.186560,0.000000,0
0.401961,0.544062,0.195000,0.143600,0.050000,0.376000,1.000000,0.278485,0.192466,0.000000,0
0.193396,0.047453,0.229000,0.156400,0.150000,0.186000,0.666667,0.122710,0.263241,0.000000,0
0.791176,0.111379,0.517000,0.768000,0.150000,0.193000,0.333333,0.251675,0.307743,0.000000,0
0.532941,0.128442,0.166000,0.082800,0.300000,0.264000,0.333333,0.405751,0.051799,0.000000,0
0.476522,0.218033,0.177000,0.099600,0.150000,0.000000,0.666667,0.215287,0.406782,0.000000,0
0.177632,0.223785,0.948000,1.000000,0.250000,0.244000,0.333333,0.345846,0.166501,0.310000,0
0.223009,0.014741,0.190000,0.127400,0.050000,0.000000,0.666667,0.264925,0.138772,0.000000,0
0.195652,0.222999,0.213000,0.147200,0.200000,0.238000,0.333333,0.218479,0.157339,0.000000,0
0.016088,0.282945,0.158000,1.000000,0.500000,0.385000,0.833333,0.055835,0.182303,0.000000,0
0.221277,0.077688,0.212000,0.166600,0.100000,0.387000,0.666667,0.228162,0.426807,0.000000,0
0.225962,0.657477,0.600000,1.000000,0.200000,0.314000,0.500000,0.543502,0.495210,0.039000,1
0.350000,0.112964,0.175000,0.098600,0.250000,0.000000,0.500000,0.551804,0.292820,0.000000,1
0.358503,0.284946,0.182000,0.102400,0.400000,0.172000,1.000000,0.452310,0.120092,0.000000,0
0.347273,0.234861,0.644000,1.000000,0.350000,0.174000,0.333333,0.138752,0.158221,0.073000,0
0.332704,0.137248,0.202000,0.099800,0.250000,0.195000,1.000000,0.269283,0.190411,0.000000,0
